company,text,created_at,favourite_count,retweet_count
GSK,Read about our approach to pricing and making our adjuvant available here: https://t.co/2cWWPLCYlj #coronavirus #COVID19 #vaccine,2020-04-15 13:13:00,13,5
GSK,"RT @questCNN: Pharma rivals @GSK and @Sanofi are teaming up to develop a #coronavirus vaccine. Roger Connor, president of GSK Global Vaccin…",2020-04-15 11:56:06,0,22
GSK,"We are combining innovative technologies from GSK and @sanofi to develop a #vaccine for #COVID19 that, if successful, can be manufactured at scale. Here’s the science explained… https://t.co/0zdkVdcn4B #coronavirus https://t.co/NcEntUonpP",2020-04-15 11:00:14,57,23
GSK,"We’re joining up with Sanofi to develop an adjuvanted #COVID19 #vaccine and contributing our pandemic adjuvant technology. Adjuvants allow more doses to be produced, helping more people. Find out more: https://t.co/3RT4iVWPGg #coronavirus https://t.co/ynZexJ11pX",2020-04-15 09:00:10,91,24
GSK,#ICYMI we are joining forces with @sanofi to develop a #vaccine for #COVID19. Find out more: https://t.co/vKZUdlFPUL #coronavirus,2020-04-15 07:00:00,100,31
GSK,"We are combining innovative technologies from GSK and @Sanofi to develop a #vaccine for #COVID19 that, if successful, can be manufactured at scale. Here’s the science explained… https://t.co/ikvGBtdOnf #coronavirus https://t.co/4HhKUK7CN2",2020-04-14 18:24:26,150,56
GSK,"@sunsource11 You can find out how to become a supplier for us on our website:

https://t.co/ZqW17knGMM",2020-04-14 16:57:32,0,0
GSK,@AlexanderVJens1 Hello.  How can we help you today?,2020-04-14 15:30:16,1,0
GSK,Read about our approach to pricing and making our adjuvant available here: https://t.co/CnMNOdtirw #coronavirus #COVID19 #vaccine,2020-04-14 14:02:00,23,9
GSK,Beating #COVID19 requires us to work together better than ever before. We’re partnering with @sanofi to develop a #vaccine. Find out more: https://t.co/z9I3UpRmQH #coronavirus https://t.co/ewtAc9usBu,2020-04-14 13:01:09,138,73
GSK,"We’re joining up with @sanofi to develop an adjuvanted #COVID19 #vaccine and contributing our pandemic adjuvant technology. Adjuvants allow more doses to be produced, helping more people. Find out more: https://t.co/q0hOTW9fbN #coronavirus https://t.co/Kj4nksGJQc",2020-04-14 12:02:52,347,152
GSK,"Two of the world’s largest #vaccine manufacturers are joining forces to develop a vaccine for #COVID19. Hear from Emma, our CEO, on today’s announcement with @Sanofi. Find out more: https://t.co/Wf68P7zxlp #coronavirus https://t.co/2nemNK18ar",2020-04-14 11:27:45,469,201
GSK,Please read this cautionary statement regarding forward-looking statements: https://t.co/E24FqTLXIp,2020-04-14 11:14:37,9,4
GSK,"Defeating #COVID19 requires a collective effort from everyone working in healthcare. Collaborations between scientists, industry, regulators, governments and healthcare workers will help protect people and deliver global solutions to this pandemic. https://t.co/xuU9NWjiKM",2020-04-13 09:43:17,65,22
GSK,@Jonathangosky Hi Jonathan - Thanks for reaching out and for providing us with this feedback.  -Crystal,2020-04-10 18:44:24,0,0
GSK,"The global response to #Covid19 is being led by the #STEM heroes of today. At GSK we support #STEM training for future heroes too, with great UK curriculum resources for 11-14s available free. Learn more: https://t.co/Fz5kSBIC3g #edutwitter #homelearning https://t.co/z0xLank44b",2020-04-10 08:10:09,55,20
GSK,"RT @ViiVHC: Harmony Garges, our Chief Medical Officer, wants to say #thankyou to all members of the medical community.

#WorldHealthDay 
#C…",2020-04-09 07:36:42,0,8
GSK,"@GSK, @AstraZeneca and @Cambridge_Uni will set up a testing laboratory at the University’s Anne McLaren laboratory. It’ll be used for screening for #COVID19 testing and to explore the use of alternative chemical reagents for test kits in order to help overcome supply shortages. https://t.co/RvCcF2sMoe",2020-04-07 11:47:04,45,20
GSK,We’ve formed a collaboration with @AstraZeneca and @Cambridge_Uni to support the UK national effort to boost #COVID19 testing. Learn more: https://t.co/M5q8nmH3MH,2020-04-07 11:35:04,222,61
GSK,"At GSK, we’re collaborating with partners to make our vaccine adjuvant technology available to scientists and organisations working on candidate vaccines to tackle #COVID19. #WeWontRest https://t.co/quTW0KWfau",2020-04-07 07:38:35,68,19
GSK,"@MaudMousse It's important that this situation be reported. Please use this link ""https://www gsk com / speakup"" (or email integrityspeakupline@gsk.com) and file a new report.  If you have any problems, please reach out to me personally and I'll do what I can to help you.  -Chris",2020-04-06 18:56:59,0,0
GSK,@GosaliHardianto Thanks for reaching out to us. I wish I could help but unfortunately we are unable to due to the sheer number of requests we receive. It's great to hear what you are doing however and I wish you all the best.,2020-04-06 15:18:37,0,0
GSK,We plan to proceed directly into phase 2 clinical trials with the promising antibody candidates identified by @Vir_Biotech's platform within the next three to five months. Learn more: https://t.co/qKBQzbNkOm #coronavirus #COVID19 https://t.co/qplGusXsCD,2020-04-06 14:03:00,31,14
GSK,"Due to the urgent patient need, the initial focus of our collaboration with @Vir_Biotech will be accelerating development of two antibody candidates to fight the virus that causes #COVID19. Learn more: https://t.co/rKbQbTUAgb #coronavirus https://t.co/tt9ThNDpBm",2020-04-06 13:45:01,46,19
GSK,We’re partnering with @Vir_Biotech to find potential solutions for #COVID19 and potential future #coronavirus outbreaks. Learn more: https://t.co/TKBcYENqiV,2020-04-06 13:21:38,110,47
GSK,"@MoneySkeptic To see how GSK is responding to the COVID-19 situation, please visit this web page: https://t.co/qMNd6nJEvW",2020-04-06 03:18:11,0,0
GSK,"@mmgo518 To see how GSK is responding to the COVID-19 situation, please visit this web page: https://t.co/qMNd6nJEvW",2020-04-06 02:22:05,0,0
GSK,"@CaymanPod To see how GSK is responding to the COVID-19 situation, please visit this web page: https://t.co/qMNd6nJEvW",2020-04-06 02:16:40,1,1
GSK,"@ToffeeWraps To see how GSK is responding to the COVID-19 situation, please visit this web page: https://t.co/qMNd6nJEvW",2020-04-06 00:37:10,1,0
GSK,@prashanth_29 You can find their contact information here:  https://t.co/0RPjiPNJrg,2020-04-06 00:34:14,0,0
GSK,"@prashanth_29 As your product was purchased in India, please contact our local office regarding this situation.  -Chris",2020-04-06 00:34:02,0,0
GSK,"We’re collaborating with Innovax and Xiamen University to combine our adjuvant technology with their COVID-19 WWG-03 vaccine candidate in pre-clinical testing. Learn more. 
https://t.co/aNz23iVc2T #COVID19 https://t.co/pNfA38g99v",2020-04-03 09:19:47,148,60
GSK,"@NomanRasheed170 Our local office is best equipped to answer questions about the availability of products in your local market.  You can find their contact information using this link:
https://t.co/f9PJKhmHXx
https://t.co/0stZe8iswA",2020-04-01 10:58:50,0,0
GSK,We’re proud to be part of the European research-based pharmaceutical industry’s commitment to tackling #COVID19 together. #WeWontRest https://t.co/XxEaCLdzL4,2020-04-01 08:20:24,94,18
GSK,"@ogfetch07 GSK does not hold any patents relating to antigens for COVID-19 vaccine development. We hold patents for our pandemic adjuvant technology, and are currently making that technology available to several external partners with established COVID-19 vaccine development programmes.",2020-03-31 20:06:38,1,0
GSK,Defeating #COVID19 requires a collective effort from everyone working in healthcare. We’re collaborating with partners across the world to find a COVID-19 vaccine. Read more: https://t.co/rq9QzrO9Tw https://t.co/pITM4V8zL1,2020-03-31 15:40:01,105,38
GSK,@Lab2Land Our local office is best equipped to answer questions of this nature.  You can find their contact information using this link:  https://t.co/0RPjiPNJrg,2020-03-31 12:44:38,0,0
GSK,"RT @IMFmyeloma: As the COVID-19 respiratory virus spreads around the world, please know that the IMF is here for you. Click here for more r…",2020-03-30 15:36:08,0,8
GSK,"@Ch33kyVr6 Our local office is best equipped to answer questions of this nature.  You can find their contact information using this link:
https://t.co/Mr5NPHarsB",2020-03-29 20:07:28,1,0
GSK,"@debi_geol Our local office is best equipped to answer questions about the availability of products in your local market.  If you let me know what country you are in, I can provide a link to contact information for that office.",2020-03-29 18:32:59,0,1
GSK,"@ashishmodani Our local office is best equipped to answer questions about the availability of products in your local market.  You can find their contact information using this link:
https://t.co/0RPjiPNJrg",2020-03-29 18:31:47,0,0
GSK,"We’re donating $10 million to The COVID-19 Solidarity Response Fund, created by the @UNFoundation and @WHO, to help prevent, detect, and manage the pandemic, particularly where the needs are the greatest. #COVID19 https://t.co/rWUrhj0pY7",2020-03-25 20:26:41,433,146
GSK,@lambertlab1 Dan - Thanks for sharing this with us. The best way to propose an idea would be to contact one of our ideas teams. You can find their contact details on our website: https://t.co/khWoc0L5qK  -Chris https://t.co/iSqMkxvbaM,2020-03-25 17:07:26,1,0
GSK,"@timothyferres Hello - Thanks for contacting us. Please contact our Consumer Brands team in the UK, who will be able to assist you further. You can call them on +44 0800 783 8881 or email customer.relations@gsk.com",2020-03-25 16:04:42,0,0
GSK,"RT @LupusResearch: As the situation with COVID-19 develops, we want to provide some information for the lupus community. Read some FAQs on…",2020-03-25 15:00:06,0,35
GSK,"When confronting diseases on a global scale, it's critical to lean on shared knowledge &amp; resources. Collaboration is key to our approach to tackling TB. In partnership with others we’ve developed a pipeline of candidate TB medicines &amp; a candidate vaccine. https://t.co/ohpuomBu9f",2020-03-24 12:58:00,30,12
GSK,We are proud to be part of an industry where #wewontrest in our efforts to fight #COVID19. https://t.co/WROxKBOJuh,2020-03-24 12:37:22,84,33
GSK,"@JenKnoxx We have a number of different patient assistance programs detailed here. Take a look and see if that is helpful: https://t.co/DnvTzhRcRo. 

If this doesn't help, I would also suggest you contact our US Response Center directly. Their number is 1-855-574-7067.",2020-03-23 14:41:24,0,0
GSK,"@MominaKhawar Our local office is best equipped to answer questions about the availability of products in your local market.  You can find their contact information using this link:
https://t.co/f9PJKhmHXx
https://t.co/0stZe8iswA",2020-03-20 18:54:00,1,0
GSK,@Geo97024935 Thanks for sharing this with us. The best way to propose a new idea or partnership would be to contact one of our partnership teams. You can find their contact details on our website: https://t.co/khWoc0L5qK,2020-03-20 18:53:32,0,0
GSK,"@realeliopulos Nick - No, N95 masks are not a GSK product. - Chris",2020-03-20 01:38:56,1,0
GSK,@thaparvarun Our local office in India is best equipped to answer questions about the availability of products in your local market.  You can find their contact information using this link: https://t.co/0RPjiPNJrg,2020-03-19 15:14:04,0,0
GSK,@FlyingTrilobite We also recommend that you consult with your physician on your individual situation.,2020-03-18 16:24:23,1,0
GSK,"@annieceisler1 Hello and thank you for your feedback. Our Consumer Health Care Response Center would be the best team to help you with this. Their phone number is 1-800-245-1040. 

You can also contact them through their website: https://t.co/yVmsjV3SKF",2020-03-17 14:37:33,0,0
GSK,"We are closely monitoring the #COVID19 outbreak as we support global efforts to tackle the virus, seek to maintain the welfare of our employees and ensure we continue to get our medicines, vaccines and healthcare products to patients and consumers.",2020-03-17 13:32:31,192,83
GSK,"@FlyingTrilobite Hello - Our local office in Canada is best equipped to answer questions of this nature.  You can find their contact information using this link: https://t.co/DHMgU5uofv
https://t.co/ls1kQRVmBn",2020-03-16 15:58:52,1,0
GSK,@disrember Hello - Our local office in the UK is best equipped to answer questions of this nature.  Here is their contact information: customercontactuk@gsk.com / Tel: pref+44 (0)800 221 441,2020-03-16 15:19:39,0,0
GSK,"@HeleneFromParis Hello - Thanks for your message. I would suggest reaching out to our local team in France. They are a better team to discuss product-related issues with you. You will find their contact information from this link: https://t.co/oiYceA2vti

Best wishes,

Crystal",2020-03-16 15:16:51,1,0
GSK,"In recognition of #MyelomaActionMonth, we asked Laura, an investigator at GSK, what she enjoys most about her role in oncology R&amp;D. Here’s what she said… #mmsm https://t.co/7c1xhLhy4J",2020-03-16 11:10:29,22,8
GSK,"Malaria still strikes pregnant women and children under 5 the hardest. That’s why we’ve contributed another £3.25m to Sport Relief, and our five year partnership has now helped over 600,000 children under five in 7 countries. #SportRelief2020 https://t.co/Td1lsMkY2v",2020-03-13 21:30:00,212,48
GSK,"We’re proud that our work with @SportRelief is strengthening local and national health systems in 7 countries, and helping to combat malaria among pregnant women and children under 5. #SportRelief2020 https://t.co/Da6TiOdqyV",2020-03-13 21:15:45,22,8
GSK,We’re dedicated to continued blood #cancer research and developing transformational treatments for patients who need them most. #mmsm #MyelomaActionMonth https://t.co/q2azkb6pUb,2020-03-13 13:15:09,23,8
GSK,Go #BehindTheScience with @ViiVHC as they explain more about their efforts to find a cure for #HIV https://t.co/2pdTb5wicC,2020-03-13 12:24:18,20,4
