company,text,created_at,favourite_count,retweet_count
Sanofi,Do you know what an adjuvanted vaccine is? Sanofi joins forces with @GSK to develop an adjuvanted vaccine for #COVID19: https://t.co/PWIGEsQmGS https://t.co/Qgwg7K4nYF,2020-04-14 15:01:20,51,23
Sanofi,"#SanofiActs

@Sanofi and @GSK set up a Joint Task Force to mobilize resources from both companies to look for every opportunity to accelerate the development of a candidate vaccine to #FightCOVID19. https://t.co/PWIGEsQmGS https://t.co/Udr47QRbn1",2020-04-14 14:01:40,50,9
Sanofi,"#SanofiActs 

Considering the extraordinary humanitarian and financial challenges of the pandemic, @Sanofi and @GSK believe that global access to #COVID19 vaccines is a priority. Read the news: https://t.co/PWIGEsQmGS https://t.co/3mibFGsRPm",2020-04-14 13:00:51,65,28
Sanofi,"#SanofiActs against #COVID19

Sanofi joins forces with @GSK, a fellow leader in vaccines, to develop an adjuvanted vaccine for #coronavirus, using innovative technology from both companies. Read more here: https://t.co/PWIGEsQmGS https://t.co/8bKHW2ishw",2020-04-14 12:29:17,242,120
Sanofi,"Every day, healthcare professionals keep working to provide better care for patients all over the world and to #FightCOVID19. Thank you to all of them for their dedicated support. #ThanksHealthHeroes 
https://t.co/Oa3onFkZfR",2020-04-13 04:59:43,41,9
Sanofi,"To #FightCOVID19 and provide #hydroxychloroquine, Sanofi has already doubled its incremental production capacity across its eight manufacturing sites worldwide and is on track to quadruple it by the summer. https://t.co/6t8Vd95eVq",2020-04-10 13:01:05,27,16
Sanofi,"#SanofiActs
In this #COVID19 crisis, Sanofi stands ready to assist as many countries as possible by providing #hydroxychloroquine. If ongoing clinical studies demonstrate its efficacy and safety, Sanofi will continue to donate the medicine. https://t.co/6t8Vd95eVq https://t.co/IgNMBQWtFW",2020-04-10 12:01:06,41,31
Sanofi,"#SanofiActs
To #FightCOVID19, Sanofi will donate 100 million doses of #hydroxychloroquine across 50 countries. Read the news: https://t.co/6t8Vd95eVq",2020-04-10 07:05:50,258,137
Sanofi,"#SanofiActs in The Philippines
Amidst the #COVID19 pandemic, our Diabetes Educators team is committed to helping people with #diabetes every day, as they need more support than ever. https://t.co/4vvwH1aMcn",2020-04-09 15:10:13,21,6
Sanofi,"Our Framingham facility in the US, which opened last October, is one of the first of its kind worldwide and puts Sanofi at the forefront of bio-manufacturing. https://t.co/uBPzLUByYl #Factory40",2020-04-09 13:15:12,5,1
Sanofi,We’re excited that our new digitally-enabled manufacturing facility received @ISPEorg’s #ISPEFOYA for Facility of the Future! It’s a proud day for us as we continue to set the standard for pharmaceutical facilities. Read more: https://t.co/515XAkZHkJ https://t.co/9HysoJRijQ,2020-04-09 12:50:16,21,10
Sanofi,"People with underlying health conditions are at greater risk in the face of #COVID19. In our #COVID19 Patient Resource Center, find out specific information on the impact of the #coronavirus: https://t.co/zb5w9xlB9l",2020-04-08 07:19:26,8,8
Sanofi,"Providing better patient care is at the core of what we do. Our #COVID19 Patient Resource Center provides links to trusted sources, which are continuously monitoring the outbreak, and updating what is known about #coronavirus.
https://t.co/zb5w9xlB9l",2020-04-08 07:18:52,17,11
Sanofi,"Worldwide lockdowns to slow the #COVID19 pandemic have slashed global air pollution. But once the pandemic has passed, we’ll be back where we were, facing a climate crisis. On #WorldHealthDay, we highlight the very real impact of climate change on health:",2020-04-07 14:22:56,22,11
Sanofi,Sanofi pays tribute and thanks all nurses and healthcare professionals working all across the world to fight #COVID19. #ThanksHealthHeroes https://t.co/uqH8uDoW1y,2020-04-07 07:13:30,54,20
Sanofi,"After six months at Sanofi, CEO Paul Hudson witnesses first-hand the engagement of all the teams to meet the #COVID19 challenge. Read more on @WSJ: https://t.co/0fXMZybVuY https://t.co/rSyTSElKOg",2020-04-06 12:03:56,54,19
Sanofi,"#SanofiActs
Philippe Luscan, EVP Global Industrial Affairs, shares why our Industrial Affairs teams carry on: “Most of our products are essential for millions of patients all over the world. We must ensure their availability during this crisis.”",2020-04-06 07:10:24,40,7
Sanofi,"#SanofiActs in Algeria
Our Industrial Affairs and Distribution teams work every day to maintain the supply of essential products. Patients all over the world rely on us, especially during the #COVID19 pandemic that requires us to do our part collectively. https://t.co/NLrYn2t0wB",2020-04-03 12:06:40,49,8
Sanofi,"#SanofiActs Sanofi carries on
Announcing with @Regeneron positive Phase 3 results for children aged 6 to 11 years with severe #AtopicDermatitis (AD) presented at #RevAtopDerm. Learn more about the data: https://t.co/VlmMFatJCi https://t.co/QJ7Qt1jkh6",2020-04-03 06:34:05,22,10
Sanofi,"#SanofiActs in Spain
During the #COVID19 pandemic, our Distribution Requirement Planning team in Barcelona is ensuring the supply of over 9,000 Sanofi products across 55 countries, to make sure our patients get their treatment on time. https://t.co/Q1zOB7Rt6D",2020-04-02 15:00:32,54,14
Sanofi,"#SanofiActs against #COVID19
Vietnam, Pakistan, France, Spain, US... all around the world, our employees continue working to provide better #care for #patients in need. Thank you for your dedicated commitment. https://t.co/9Bu7ImMrYL",2020-04-02 11:52:09,97,27
Sanofi,"#SanofiActs in the USA
Meet Sarah, a Manufacturing Associate on the Support Services team at Allston. Her part in the Sanofi #COVID19 response is to ensure there are no disruptions in the production of our medicines for #RareDisease patients. https://t.co/aQDODqtKPU",2020-04-01 12:00:39,59,13
Sanofi,"#SanofiActs in Germany
Sanofi distribution team on our Frankfurt site worked special shifts on Saturday, to maintain the supply chain to provide better care for patients, pharmacies and wholesalers https://t.co/ihTatKQpQn",2020-04-01 07:06:01,67,20
Sanofi,"#SanofiActs
Together with our employees and partners, we are fully committed to improving the lives of people around the world. Learn more about our responsibility for the future, in our new #IntegratedReport:",2020-03-31 15:35:35,33,12
Sanofi,"#SanofiActs against #COVID19
Our top priority is to continue making and delivering medicines patients rely on, while protecting our employees, their families, and our communities. We also must ensure that the lessons we are learning help spark stronger health systems. https://t.co/MAYqThkKl1",2020-03-31 12:00:45,88,23
Sanofi,"#SanofiActs
All our teams around the world are mobilized against #COVID19.
In @montpellier_ (France), they handle the supply of medicines for patients &amp; prepare products for clinical trials https://t.co/HA1lAaLqSd",2020-03-31 06:59:01,57,17
Sanofi,"#SanofiActs in China
To continue clinical trials at the height of the #COVID19 crisis, Sanofi’s employees turned to modern methods https://t.co/9YlVrUkG59",2020-03-30 14:59:06,20,4
Sanofi,"The #COVID19 pandemic has highlighted the heavy dependence of Europe's health systems on other countries. Read #Sanofi CEO Paul Hudson editorial piece in @LesEchos &amp; @faznet: 
▶️ https://t.co/4MonfVyQNy (in French)
▶️ https://t.co/wrHC0llccJ (in German) https://t.co/d3i5xkvdIf",2020-03-30 12:01:30,37,14
Sanofi,"#SanofiActs 
Announcing with @Regeneron the first patient has been enrolled in the ex-US clinical trial program evaluating our IL-6 antibody receptor in patients hospitalized with severe #COVID19. https://t.co/pYQsjSTl8F",2020-03-30 06:30:19,112,54
Sanofi,"Thanks to @SanofiPasteur's legacy of scientific discovery and experience in vaccine development, licensure, and manufacturing, we are well-positioned to respond to emerging public health threats such as #COVID19. https://t.co/QzHjmZaTU1 https://t.co/xtEHnbsaYl",2020-03-28 15:53:20,60,24
Sanofi,#SanofiActs in the fight against #COVID19. Click here for more info https://t.co/iB4SyQIHrX https://t.co/GoHQ6mrH4x,2020-03-28 09:55:45,53,21
Sanofi,"#SanofiActs
CEO Paul Hudson was on Mad Money @CNBC talking about the #COVID19 crisis and how Sanofi is responding in the fight against coronavirus. Watch here: https://t.co/fNpo85ho9J https://t.co/LcZPJBuhKk",2020-03-28 07:36:44,45,14
Sanofi,"#SanofiActs
All it takes is an unbeatable spirit. Our employees in Pakistan continue to deliver on their commitments to ensure production and delivery of quality medicines for people and community https://t.co/vNWX0PANGp",2020-03-27 16:05:24,32,11
Sanofi,"While work continues at speed to help find a solution to #COVID19, Sanofi continues to assess its ongoing clinical trials country by country, trial by trial, investigator by investigator https://t.co/YvegVpWQfz",2020-03-27 13:00:53,60,20
Sanofi,"#SanofiActs Sanofi carries on
With today’s positive opinion from the EMA’s CHMP, we’re one step closer to providing certain adult patients in the EU a new treatment for relapsed refractory #multiplemyeloma. Learn more: https://t.co/lo12SnMOze #mmsm",2020-03-27 10:04:35,14,5
Sanofi,"#SanofiActs against #COVID19
Read more on our latest collaboration with @TranslateBio, investigating multiple candidates, with the goal of advancing an efficacious and safe SARS-CoV-2 vaccine into clinical development. https://t.co/C8B5bsy7DH https://t.co/H7n0uUemrP",2020-03-27 08:13:21,52,17
Sanofi,"#SanofiActs
Our employees are all committed to carry on. On our Maisons Alfort site in France, they continue working to support patients &amp; healthcare professionals in this #COVID19 pandemic. We are here for you, so you can #StayAtHome. https://t.co/tVx5x8NLbG",2020-03-26 16:31:12,68,16
Sanofi,"We’re proud to be part of the @gatesfoundation consortium to accelerate the development, manufacture and delivery of vaccines, diagnostics, and treatments to fight #COVID19. Learn more: https://t.co/dNESD4ZO4x",2020-03-26 14:07:06,43,16
Sanofi,"Given the situation regarding #COVID19, #VivaTech will not take place June 11-13. Alternative solutions are being studied and will be announced soon. Thank you to all #startups for participating in our challenges! The study of applications is on-going. Information will follow. https://t.co/o1GKH1wCpn",2020-03-26 10:51:02,15,3
Sanofi,"#SanofiActs
Sanofi is at the forefront of initiatives that could have both immediate and lasting impact in the fight against #COVID19. https://t.co/lGHMkCY2Vo",2020-03-26 08:04:45,52,15
Sanofi,"#SanofiActs to thank
Healthcare workers.
Researchers. Citizens.
We all play a role.
Do your part to help #FlattenTheCurve
@Nasdaq Tower, Times Square, NY https://t.co/d7AN4d9eyz",2020-03-25 17:36:14,81,22
Sanofi,"Sanofi CEO Paul Hudson shares his determination to defeat #COVID19: “I have never felt closer to our purpose and to our people"" https://t.co/exXQAfIQol",2020-03-25 16:05:34,90,19
Sanofi,"#SanofiActs in China
In the middle of the #COVID19 pandemic, our employees went to work at our three manufacturing sites to ensure supply of medicines and vaccines for the Chinese people https://t.co/9y4bs3L0iz",2020-03-25 14:47:21,29,12
Sanofi,"#SanofiActs
As #COVID19 continues to spread, we are doing our part by:
▶️ developing vaccines
▶️ developing treatments
▶️ keeping the public informed about the work underway
https://t.co/Oa3onFCAEr https://t.co/91dJuJeumH",2020-03-25 08:03:06,93,35
Sanofi,"In partnership with the Chinese County Hospital Presidents Alliance and the Chinese Primary Respiratory Disease Prevention Alliance, we launched in China #COVID19 prevention and control steering group on WeChat, benefiting about 60,000 patients. https://t.co/2PKUzmF0G5",2020-03-24 16:10:57,23,6
Sanofi,"#SanofiActs John Shiver, SVP Vaccines Global R&amp;D at Sanofi, discusses the mechanics of developing a #vaccine in response to a pandemic such as #COVID19. https://t.co/BiQUnkjzCT https://t.co/UbJmwGX1pZ",2020-03-24 08:00:23,30,8
Sanofi,#SanofiActs: The #COVID19 pandemic is evolving almost daily and the toll on medical staff and facilities is near breaking point. Many of our own people with medical training have volunteered to help those working on the front lines.,2020-03-23 16:55:56,43,22
Sanofi,"During this #COVID19 crisis, one of Sanofi's priorities is to do everything possible to ensure continued access to #medicines that are essential to patients’ needs. Hear from Philippe Luscan, EVP Global Industrial Affairs https://t.co/Oa3onFCAEr https://t.co/4yPKkX1XEw",2020-03-23 13:34:51,29,13
Sanofi,"#COVID19 We are fully committed to the patients in our clinical trials. At this time, we have been able to largely maintain continuity of our ongoing studies and treatment of patients in these studies.",2020-03-23 12:04:32,85,25
Sanofi,"To help patients affected by #COVID19, Sanofi is exploring two treatment options: 
▶️ A clinical trial has been launched in the US 
▶️ An anti-malaria drug is being evaluated in France
https://t.co/lQFwjmAqTU",2020-03-23 07:25:48,97,35
Sanofi,"During the #COVID19 crisis, continuity of manufacturing and supply is crucial. Our Industrial Affairs operations are continuing to ensure that medicines make it to the patients that need them. Thank you to all our teams around the world for their ongoing dedication. https://t.co/GElLi0rs0A",2020-03-20 15:55:59,139,36
Sanofi,"As #COVID19 spreads, our CEO Paul Hudson shared Sanofi's total commitment to the fight against the virus on @BBCWorld. Hear the full interview: https://t.co/cpGhXbtcZJ https://t.co/1kAZ3l6cgG",2020-03-20 14:21:47,68,25
Sanofi,"The global biopharmaceutical industry and @IFPMA pledges to work together to use and share scientific expertise, technical skills and manufacturing capabilities to accelerate the development of vaccines and therapies to protect us from COVID-19 https://t.co/W7uYT61x39",2020-03-19 17:18:44,36,21
Sanofi,Paris hospitals @APHP and Sanofi join forces to accelerate clinical research to stem #COVID19 epidemic in France: https://t.co/Xfkj56Vr6U #Coronavirus https://t.co/pPX4G3Z5q6,2020-03-19 14:44:02,23,8
Sanofi,"At Sanofi, we have responded rapidly to the evolving challenge of #COVID19 by:
➖ Leveraging our expertise in vaccine development
➖ Working to maintain the supply of all our medicines and vaccines
➖ Ensuring the safety of our employees
https://t.co/HMIKdpStoK",2020-03-19 11:19:33,71,23
Sanofi,"""As #COVID19 continues to spread, it is our job in the healthcare industry to do our part, which includes not only developing vaccines and treatments, but also keeping the public informed"" Hear from Paul Hudson, our CEO, who shares Sanofi's commitment: https://t.co/XGK5KzB116",2020-03-17 09:12:08,184,86
Sanofi,"We initiated a global clinical program with @Regeneron for people hospitalized with severe #COVID19, testing the IL-6 receptor antibody. Read on: https://t.co/M9IzVrqA24",2020-03-16 14:25:30,176,100
Sanofi,"Today is #WorldSleepDay. Have you been told to avoid caffeine after noon to get a better night’s sleep? Here’s how common this advice is in some of the countries we surveyed: 
#selfcare https://t.co/wZU4TdD2Nj",2020-03-13 13:02:28,20,6
Sanofi,"Today is #WorldSleepDay. Of the 7,000 people we surveyed in 7 countries, Italians sleep the most and Japanese the least, on average. Getting a good night sleep is one of the best ways to practice #selfcare! https://t.co/nEqrulN9iW",2020-03-13 10:04:39,20,5
Sanofi,"@DaveAmbo Hi @DaveAmbo, we appreciate your question but please note that we are unable to discuss products on our social media platforms. It’s best to talk with your healthcare professional. You can also contact us via our website: https://t.co/PbMRbb87xI",2020-03-12 14:12:58,0,0
Sanofi,"ADPKD is the most common kidney disorder passed down through family members. In recognition of #WorldKidneyDay, learn more about the impact of this disease. #MyGr8Rule https://t.co/xW6CyUlPgE",2020-03-12 09:01:23,5,2
Sanofi,"Do you know what #CVD is? It’s a range of conditions that affect your heart and blood vessels, such as heart attack or stroke. #OurHeartIsInIt https://t.co/tUOFa5rnS6",2020-03-11 10:16:17,17,1
Sanofi,Did you know that #MultipleMyeloma is more frequently diagnosed in those who are between 65-75 years old?  Join us as we support @IMFmyeloma during #Myeloma Action Month to raise awareness of the disease. #IAMRESILIENT2020 #mmsm https://t.co/gWbDc31hIg,2020-03-10 14:40:56,36,6
Sanofi,"Dr. Lawrence Sher, an allergy, asthma and immunology specialist, discusses type 2 inflammation, an often overlooked contributor to #asthma, in this blog post featured on #TheNextBreath.
Check it out: https://t.co/PsqsIeaRF2",2020-03-09 13:05:24,89,20
Sanofi,"An imbalance of the #gutmicrobiota early in life (due to diet, hygiene and antibiotic intake) has been linked to the development and trigger of allergies. Read what the experts said about this at the 4th Sanofi Global Microbiota Summit #GMFH2020 https://t.co/jWM1Rf308p",2020-03-06 15:53:25,18,7
Sanofi,"Yesterday we asked if you know how many new diagnoses of #MultipleMyeloma there are each year – the correct answer is 138,000. Learn more about this disease this month by following @IMFmyeloma. 
#mmsm #IAMRESILIENT2020",2020-03-06 12:35:00,2,3
Sanofi,RT @SanofiPrimCare: Since 2005 Sanofi’s IDMPS study has been exploring the real-life challenges of people living with #diabetes from hypogl…,2020-03-06 12:34:19,0,3
Sanofi,"Voices from the Lab: meet Sanofi's women scientists Nadine Biesemann, @VirginiaSavova, Annemarie van Nieuwenhuijze and Marie-Priscille Brun, who share the challenges and importance of their work: #IWD2020 https://t.co/OwYo7Nou0U",2020-03-05 17:37:33,13,3
Sanofi,"[Women@Sanofi] We need to support and encourage women to seize opportunities. Hear from Caroline Luscombe, Penn Policarpio, Najla Cherif Hamdi, Adeline Le-Franc and Amal Makhloufi on the importance of #diversity and #genderequality:
https://t.co/k20noF43gf #IWD2020 https://t.co/AR40uEJ8wN",2020-03-05 16:58:39,18,4
Sanofi,"This #IWD2020, we want to highlight the work of the Ikambéré organization that supports women living with #HIV: https://t.co/326QwEKHht #SanofiEspoir https://t.co/uzDGkJGPfS",2020-03-05 16:07:29,8,2
Sanofi,"This #Myeloma Action Month, test your knowledge – do you know how many new diagnoses of #MultipleMyeloma there are each year? #IAMRESILIENT2020",2020-03-05 09:31:46,5,4
Sanofi,"Voices from the Lab: hear from Annemarie van Nieuwenhuijze, Senior Scientist in Immuno-oncology, sharing how #Nanobodies® work https://t.co/Zay79rRM8H",2020-03-04 17:08:46,11,6
Sanofi,"March is the month of sleep! About one in ten people globally cannot remember the last time they had a good night’s sleep… so take action this month to sleep better.
#selfcare #WorldSleepDay https://t.co/yH2I5oz2zO",2020-03-04 10:55:03,9,3
