company,text,created_at,favourite_count,retweet_count
AstraZeneca,RT @AstraZenecaJobs: The health and wellbeing of our employees and candidates is paramount to us at @AstraZeneca. During the COVID-19 pande…,2020-04-01 13:54:04,0,7
AstraZeneca,We thank @ACCinTouch for pressing forward and delivering the science virtually for #ACC20/#WCCardio while ensuring patients and the healthcare community stay safe. We remain committed to helping people with cardiovascular diseases and supporting HCPs in these difficult times.,2020-03-30 19:48:00,13,0
AstraZeneca,"About 3 million people undergo PCI each year. By investigating ways to prevent future #cardiovascular events, we aim to improve outcomes for patients while reducing post-PCI bleeding complications. #ACC20/#WCCardio https://t.co/HH1AoWvNuz",2020-03-30 12:15:21,8,0
AstraZeneca,"There is no known cure for chronic heart failure, except for heart transplantation. The data we are presenting during #ACC20/#WCCardio aims to help improve these patient outcomes. https://t.co/pZ1j1H43PT",2020-03-29 12:25:12,22,2
AstraZeneca,"At this year’s #ACC20/#WCCardio virtual congress, we are presenting data addressing risk factors to help improve outcomes for people with T2D. https://t.co/LkWvhXguD0",2020-03-28 14:00:20,21,1
AstraZeneca,"#ACC20/#WCCardio’s first ever virtual scientific sessions start tomorrow and we accept the challenge to continue scientific exchange while #socialdistancing for the health and safety of our employees, healthcare professionals, patients and the public. https://t.co/kYOhSOawLx",2020-03-27 12:03:08,32,12
AstraZeneca,RT @wef: Companies around the world continue to bring the fight to #COVID19 #coronavirus. @AstraZeneca has donated 9 million face masks to…,2020-03-25 11:37:30,0,56
AstraZeneca,"To help us create the next generation of therapeutics, we are collaborating with @SilenceTheraPlc to add an exciting modality, siRNA, to our drug discovery toolbox: https://t.co/HFIyna7ZFk https://t.co/qRPsvzYO4M",2020-03-25 08:00:03,19,2
AstraZeneca,"To support healthcare workers around the world fighting the #COVID19 global pandemic, we are donating 9 million face masks, finding ways to speed up diagnosis and exploring possible monoclonal antibody treatments. https://t.co/i3KnFL0XxG https://t.co/lhhKsc6EcR",2020-03-24 08:05:09,315,125
AstraZeneca,"With #CKD, kidney function declines over time, increasing the risk of complications such as anaemia &amp; hyperkalaemia. Our aim is to help people with CKD live longer, healthier lives by helping to address patients’ needs.  https://t.co/WWT9JFeUyX https://t.co/qsolhIsxbs",2020-03-14 14:34:03,16,4
AstraZeneca,"Consistent with our values to follow the science, put patients first &amp; do the right thing, we're responding to the COVID-19 outbreak, ensuring the continued supply of our medicines &amp; safeguarding the health and wellbeing of all our employees &amp; communities. https://t.co/KZ0SaQbOi5 https://t.co/8kTBdl3BnP",2020-03-13 11:01:59,66,24
AstraZeneca,"There are usually no symptoms of kidney disease in early stages, which means people may not realise they have it until it’s advanced. We are researching potential #CKD solutions across the continuum of care. #WorldKidneyDay https://t.co/WWT9JFeUyX https://t.co/3QK8Vkh6un",2020-03-12 18:35:02,15,4
AstraZeneca,On #WorldKidneyDay we hear from patients such as @Lawrence_Keogh on what it means to live with chronic #kidney disease today – and what is needed to change this reality for the future. https://t.co/efsA42GzMS https://t.co/szmgNKjESt,2020-03-12 09:53:09,19,8
AstraZeneca,"The #Budget2020 announcement today marks positive progress for the Cambridge (UK) South station, which will provide a sustainable transport solution for patients, visitors, academics and employees at the CBC and will support the development of the life sciences cluster. https://t.co/BSsWOGckY4",2020-03-11 15:57:47,12,2
AstraZeneca,"Our #YoungHealthProgramme is looking for remarkable young leaders in healthcare like 2019 @OneYoungWorld scholar @ManuelBesares. If that’s you, apply for a #OYW2020 scholarship: https://t.co/N7Stua5TeW https://t.co/gLZtDuG7dQ",2020-03-11 12:13:07,17,10
AstraZeneca,"We’re working towards a future where everyone has access to sustainable healthcare, for treatment and prevention. In 2019, we had reached 19.8 million people through our access to healthcare programmes. https://t.co/6phGy8UcQb https://t.co/nJFDRowvsc",2020-03-10 10:32:07,23,6
AstraZeneca,Future global health leaders needed. Apply for a #YoungHealthProgramme scholarship to #OYW2020 Summit in October. https://t.co/N7Stua5TeW https://t.co/dOukCZQ62w,2020-03-09 10:05:02,23,11
AstraZeneca,"How will you help forge a gender equal world? Across AstraZeneca, we foster a culture of inclusion, diversity, and equal opportunity, ensuring that all perspectives are respected and valued. #EachforEqual #IWD2020 https://t.co/MbQmuhbuH9",2020-03-08 11:52:24,17,3
AstraZeneca,"Employees have the right to work in in environments where they feel safe and empowered. As part of our approach to sustainability, our focus on Ethics and Transparency gained notable recognition in 2019. https://t.co/wTutph1MPs",2020-03-06 15:35:07,12,0
AstraZeneca,"We asked employees, what does gender equality look like to you? Equal opportunities, richness of perspectives, better quality debate and so much more. #EachforEqual #IWD2020 https://t.co/fsf8aYv12m",2020-03-06 13:26:24,17,4
AstraZeneca,Environmental factors impact the health of us all. We’re putting sustainable practices at the heart of how we work to manage our environmental impact across the company. See all that we accomplished in 2019: https://t.co/6phGy8UcQb https://t.co/9UqhOIeYLB,2020-03-05 18:55:07,10,3
AstraZeneca,"A diverse and inclusive company culture is healthy, empowering and the most successful. We work towards gender equality because innovation thrives when we all have a seat at the table. #EachforEqual #IWD2020 https://t.co/8JIP1WUbHb",2020-03-05 15:40:07,16,7
AstraZeneca,#ClimateChange is now a climate crisis. It is impacting human health and the biosphere in increasingly severe ways. The time to act is now. Our Ambition Zero Carbon commitment brings forward our decarbonisation plans by more than a decade: https://t.co/6phGy8UcQb https://t.co/1DxdUcmCeB,2020-03-05 12:46:02,15,3
AstraZeneca,"Our @OneYoungWorld  #YoungHealthProgramme scholarship is now open for applications to the #OYW2020 summit. If you are a young leader working in adolescent health and NCDs, check it out: https://t.co/N7Stua5TeW https://t.co/9xtVx8dwnq",2020-03-03 18:33:02,42,18
AstraZeneca,"Featured in our 2019 Sustainability Report, AstraZeneca employees led a lake restoration programme to return water sources to Chennai, India, demonstrating the integral role they play in our #sustainability efforts. https://t.co/6phGy8UcQb https://t.co/xV98GCwnvy",2020-03-03 15:50:02,27,6
AstraZeneca,#Sustainability at AstraZeneca is about using our capabilities to make the most meaningful impact where society needs it – health. Learn how we did this is in our 2019 Sustainability Report: https://t.co/6phGy8UcQb https://t.co/WdCOMkv5ht,2020-03-03 13:31:03,12,3
AstraZeneca,"RT @OneYoungWorld: 📢Scholarship opportunity

Are you a young leader committed to addressing #health &amp; wellbeing? 

We're collaborating with…",2020-03-02 19:02:37,0,26
AstraZeneca,People are at the heart of everything we do this #GiftedDay and every day. #LCSM #LVNGWith https://t.co/bwMMjCwpGb,2020-02-29 15:07:21,17,5
AstraZeneca,"It's a leap year. Tomorrow we all get an extra day of life. 1,440 extra minutes. How will you spend your #GiftedDay? #LCSM #LVNGWith https://t.co/WlVg4ygVwd",2020-02-28 16:27:07,12,4
AstraZeneca,"Even after surviving a #heartattack, patients often feel worried about experiencing another one. But support is available. We are working together with healthcare professionals to help create a seamless disease management pathway for patients. https://t.co/KAIVz3u818 https://t.co/6mXSEubIVq",2020-02-28 14:45:08,8,4
AstraZeneca,The LVNG With Lung Cancer (#LVNGWith) community connects &amp; activates people living with #lungcancer and their loved ones to help fight feelings of despair and isolation. #GiftedDay #LCSM https://t.co/0zgUsFm2iA https://t.co/UjpRCkwlnw,2020-02-27 15:46:02,4,2
AstraZeneca,"Any one sign of #heartfailure, like fatigue, lack of appetite or confusion, may not be a cause for concern. But when experienced concurrently, these symptoms should be reported to an HCP. Early detection is key to help patients better manage their disease. https://t.co/KAIVz3u818 https://t.co/MsrbIgajeY",2020-02-27 13:43:07,2,0
AstraZeneca,"RT @msft4startups: These 6 startups were selected to join Microsoft and @AstraZeneca's AI Factory for Health. https://t.co/O7LkXHAf3y
 
@Ad…",2020-02-26 09:50:11,0,10
AstraZeneca,"“But since the heart attack, I know I’m not invincible.” After an initial event, many #cardiovascular patients fear a second event. We strive to understand the patient experience and create a seamless pathway for millions of patients. https://t.co/KAIVz3u818 https://t.co/n1wXcNCHxM",2020-02-25 16:33:22,4,2
AstraZeneca,"Our project with @cisl_cambridge and partners introduced biogas technology to the #DungaBeach region in Kenya, with a goal of improving respiratory health by reducing exposure to smoke from cooking over wood-burning fires. Pilot results now available: https://t.co/GyggWcplzh https://t.co/V2UT6OZyJ7",2020-02-25 14:16:02,25,8
AstraZeneca,RT @joannashields: Our collaboration with @AstraZeneca has allowed us to bring experts in both #chronickidneydisease and #machinelearning t…,2020-02-21 16:38:01,0,6
AstraZeneca,"Chronic #kidney disease is a progressive condition in which kidney function declines over time, with no cure. Dr. Steve Fishbane, nephrologist, shares his hopes for the future of #CKD. https://t.co/XKooEcQyOU",2020-02-21 15:16:09,5,1
AstraZeneca,"Youth NCD advocates, including @ferdinantmbiy and @ManuelBesares, share what drives them to work on NCDs in a new @BBCStoryWorks documentary series: #TurningtheTide https://t.co/Sn8TorKZ3x @ncdalliance @OneYoungWorld https://t.co/K52Yo2qpJK",2020-02-21 10:17:03,15,3
AstraZeneca,We know the best science doesn’t happen in isolation which is why we work collaboratively to fuel scientific discovery. Siobhan McMahon from @benevolent_ai discusses the ingredients needed for a successful collaboration.  https://t.co/NQ4It5BBlD https://t.co/lskPMX8psT,2020-02-20 14:09:08,11,4
AstraZeneca,"Great to see our Cambridge (UK) home, the CBC, recognised as a #LifeSciencesOpportunityZone. Partnership and collaboration are at the heart of life sciences in the United Kingdom. #LSOZ @nadhimzahawi @CamBioCampus @UK_Life_Science @beisgovuk https://t.co/GiJl8lXpgh",2020-02-20 12:15:46,27,8
AstraZeneca,Untreated anaemia in chronic #kidney disease can pose serious risks for patients. Dr. Steve Fishbane explains why. https://t.co/BRYqvlxjqJ,2020-02-19 19:03:19,10,4
AstraZeneca,"In our collaboration with @benevolent_ai, we’ve seen two teams become one, driven by a desire to make a difference. Watch this video to find out how, together, we’re turning data into knowledge: https://t.co/NQ4It5BBlD https://t.co/4hBRrmu4yj",2020-02-19 15:57:08,25,5
AstraZeneca,"The health of our planet directly impacts the health of us all. In 2019 we put in place steps to accelerate our sustainability efforts, setting ambitious goals that will have the greatest possible impact on climate change.  https://t.co/nxOoYuWbtq",2020-02-19 12:55:03,15,3
AstraZeneca,Ridho is fighting #NCDs in Indonesia where 33% of people 15 and older are smokers. Hear his story in a new @BBCStoryWorks series on NCDs: https://t.co/tJpBA5NOtJ @ncdalliance @PlanUK @PlanIndonesia #TurningtheTide https://t.co/EauW2zDklr,2020-02-18 21:15:03,9,0
AstraZeneca,"AI has the potential to transform our R&amp;D. In collaboration with @benevolent_ai, we’re using machine learning and #AI to discover new drugs targets for two debilitating diseases, CKD and IPF. Learn more about how we’re turning data into knowledge: https://t.co/NQ4It5BBlD https://t.co/pojkRpyzo7",2020-02-18 16:45:08,13,4
AstraZeneca,RT @PlanUK: 🎬 Meet Ishita and Afroj – Peer Educator Champions from our #YoungHealthProgramme India inspiring the next generation to live he…,2020-02-18 14:48:41,0,4
AstraZeneca,Thank you @topemployer for the third consecutive year recognising AstraZeneca as a #TopEmployer in Europe. This certification recognises leading employers around the world who demonstrate excellence in their people practices and nurture and develop talent at all levels. https://t.co/uVx27GgLlu,2020-02-18 12:30:02,24,3
AstraZeneca,We’re partnering with physicians to better understand the current gaps in managing chronic #kidney disease and its complications. Dr. Steve Fishbane shares his hope for the future of #nephrology. https://t.co/2bcuvEPuNj,2020-02-17 15:53:08,14,0
AstraZeneca,Our people are the key to our continued success. It was the individual and collective dedication of employees across the globe that resulted in a strong 2019 and will keep us growing into 2020.  Read more about our full-year 2019 results here: https://t.co/m2lpAHOWon https://t.co/iDEfON8aKc,2020-02-17 13:09:08,22,2
AstraZeneca,"2019 was a year of continued progress - both in the innovative medicines we develop and deliver, and in the positive changes we are making for our planet. https://t.co/m2lpAHOWon $AZN https://t.co/ztfID6oMzY",2020-02-14 14:26:02,245,19
AstraZeneca,Today we’re announcing results from an exceptional 2019 – a year of innovation for patients. See the impact we’ve made: $AZN - https://t.co/PH9XpO1WkV https://t.co/5jUL42x9uf,2020-02-14 07:09:11,445,31
AstraZeneca,"For patients with #heartfailure, the hospital may become a familiar place. We are working to help HCPs reduce hospitalisation re-admission rates by helping improve the approach to HF prevention, diagnosis and care, ultimately giving more time back to patients. #HFWeek2020 https://t.co/oVS29Txspk",2020-02-13 19:36:09,13,1
AstraZeneca,"Any one symptom of #heartfailure may not be enough for a diagnosis. And, when patients are diagnosed, it can be an overwhelming process. Working with HCPs, we aim to help simplify this process to provide patients with a more seamless disease management journey. #HFWeek2020 https://t.co/sZ7E0d84DA",2020-02-13 16:34:08,9,2
AstraZeneca,"We have entered into 3 strategic partnerships with leading Singapore healthcare organisations to leverage #AI, #bigdata and #precisionmedicine to drive innovation and improve population health, aligned with Singapore’s Smart Nation efforts. Read more: https://t.co/m41DNrw5iI https://t.co/3T8D03ObjJ",2020-02-13 07:21:18,19,6
AstraZeneca,"Despite medical advances, #heartfailure remains as life-threatening as some of the most common cancers in men (prostate, bladder) and women (breast). Patient and advocate @iamnickevans speaks to the increased need for innovation in HF care. #HFWeek2020 https://t.co/tnxQExOEtP https://t.co/LkRPfYNwHU",2020-02-13 00:05:08,20,6
AstraZeneca,Youth from our #YoungHealthProgramme discuss fighting NCDs in a new @BBCStoryWorks documentary series #TurningtheTide https://t.co/qNXCY7wheC @ncdalliance @PlanUK https://t.co/6SbpkZsQrg,2020-02-12 19:15:03,18,7
AstraZeneca,Check out the @NCDAlliance and @BBCStoryWorks series #TurningtheTide on NCDs to see our #YoungHealthProgramme featured in three stories https://t.co/7wmpm7JR82 @PlanUK @oneyoungworld https://t.co/MT0QEjSwq3,2020-02-12 16:57:14,11,4
AstraZeneca,"We're joining our friends in @proud_science on 15 February to talk directly with the #LGBT+ STEM leaders of tomorrow, because attracting diverse and talented individuals into #STEM careers is a shared responsibility. https://t.co/p12xasp82c https://t.co/4kkmlHDRV0",2020-02-12 13:23:03,10,5
AstraZeneca,"RT @AstraZenecaUS: Our own Leila Bucary, AZ clinical researcher, recently joined students at a local MD middle school for our #GenerationHe…",2020-02-12 02:15:26,0,7
AstraZeneca,"What inspires women at AstraZeneca to pursue science? 
“We’re working in a field that can give patients more time with their family.” 
“One day my work could go on to help discover a new medicine, which could change the life of a patient.”
#IDWGS #WomenInScienceDay https://t.co/yViQzWD6gQ",2020-02-11 15:44:01,29,9
AstraZeneca,"Many paths lead people into STEM fields, but women tend to face barriers, such as biases, stigmas and stereotypes, along the way. In celebration of #IDWGS, we asked women across the company, what motivated them to pursue a career in science. #WomeninScience #February11 https://t.co/39f5Phg73Y",2020-02-11 12:12:08,26,8
AstraZeneca,"RT @BBCStoryWorks: Noncommunicable diseases are the world's biggest killers, but much of the suffering caused by these diseases can be redu…",2020-02-10 18:06:23,0,31
AstraZeneca,‘What I really needed was the social and psychological support.’ Nick Hartshorne-Evans of @pumpinghearts shares the full reality of living with #heartfailure and the need for a holistic model of care. #HFWeek2020 https://t.co/tnxQExOEtP https://t.co/gRDSsLYh8i,2020-02-10 14:55:11,16,2
AstraZeneca,"We’re switching our global fleet to electric vehicles by 2030, but there’s a lack of models and long waiting lists. Companies, manufacturers, policymakers must come together to accelerate EV supply https://t.co/j8u3VsMlYo #climatedecade #EV100 https://t.co/zUr7Px8t4X",2020-02-09 23:49:02,12,3
AstraZeneca,Read about the work we’re doing to break down the barriers between our most promising new drug candidates and their targets in tissues and cells: https://t.co/kzOMGZW0wd #RandD #drugdelivery https://t.co/v2y6h3ynVY,2020-02-07 17:56:03,10,5
AstraZeneca,RT @DominicRaab: Thank you to Cambridge-based @AstraZeneca for letting me plant the first of their 25 million trees in Australia. Their £10…,2020-02-07 16:42:06,0,49
AstraZeneca,"As an innovative, UK-headquartered life sciences company, our investment in Australia will help advance some of the newest and most high-tech medicines manufacturing and production facilities in our global network. https://t.co/D9ZV96n88g https://t.co/oS7mUm0aSK",2020-02-07 14:48:16,10,4
AstraZeneca,"Our AUD$200M investment in our North Ryde manufacturing facility in Sydney, announced today, will boost our capabilities to produce much-needed medicines, create many jobs, and reinforce our commitment to Australia. https://t.co/ZpHuY9cGcQ @DominicRaab https://t.co/jRcgBFZ4Wo",2020-02-07 14:18:04,11,0
AstraZeneca,Thank you to all of our amazing apprentices for your commitment to building the next generation of scientific discovery. #NationalApprenticeshipWeek https://t.co/iKR29209h7,2020-02-07 14:06:02,11,3
AstraZeneca,"Following the devastation of the Australian bushfires, we are focusing phase one of AZ Forest on planting 25 million trees in Australia, the first going into the ground at a ceremony today in Sydney with @dominicraab @sussanley.  Read more: https://t.co/0z8pf84aZM https://t.co/TloRnwJjbe",2020-02-07 08:42:39,28,8
AstraZeneca,"As we enter the #climatedecade, we’re tackling climate change and air pollution as part of #EV100 – read the new report from @ClimateGroup https://t.co/xiACFcBUWH https://t.co/TFC4NpQlB0",2020-02-06 19:47:06,19,6
AstraZeneca,"RT @ClimateGroup: ""There are obstacles we face... such as access to the electric vehicles we’re going to bring into our fleet. So we’re put…",2020-02-06 16:41:07,0,9
AstraZeneca,"We’re committed to reaching zero carbon by 2025 in our operations, including switching to 100% electric vehicle fleet #EV100 #climatedecade https://t.co/smZU3ShYHt https://t.co/r2MSC0ch0U",2020-02-06 14:22:47,21,3
AstraZeneca,"Medicines are changing. The potential therapies of tomorrow promise to be different from those we see today. As a result, we need advanced drug delivery systems for targeted and controlled release in tissues and cells to optimise their potential benefits: https://t.co/kzOMGZW0wd https://t.co/l3TnEeUKe8",2020-02-06 13:52:07,15,3
AstraZeneca,In R&amp;D we aim to target any novel biology we uncover. Our scientists are committed to breaking down the barriers between our most promising new drug candidates and their targets in tissues and cells. Read about our #drugdelivery approach here: https://t.co/kzOMGZW0wd https://t.co/6awX92Qfr9,2020-02-05 13:34:03,16,5
AstraZeneca,"In 2015, we set an ambitious goal to deliver six new cancer medicines by 2020. This #WorldCancerDay, we’re proud to share that we’ve delivered on our promise – an achievement reflecting the efforts of our best &amp; brightest talent, united in their passion for patients. #IAmAndIWill https://t.co/ua6Yb1ZAPp",2020-02-04 17:33:02,45,11
AstraZeneca,"On #WorldCancerDay, we are proud to share José Baselga’s #IAmAndIWill commitment. As our Global Head of Research &amp; Development in Oncology, he is instrumental in our collective efforts to eliminate #cancer as a cause of death. https://t.co/1o9ylDRsBN",2020-02-04 13:54:02,22,4
AstraZeneca,"1 in 5 men and 1 in 6 women develop #cancer during their lifetime. We all can help shine a light on this devastating disease. Tomorrow on #WorldCancerDay, share your @UICC #IAmAndIWill commitment to show how you will help reduce the global cancer burden. https://t.co/XFM02nTaIo",2020-02-03 20:48:04,18,6
AstraZeneca,"Preserving natural resources is a key part of our Environmental Protection strategy. Our ongoing work mitigating climate and water risks has earned us a spot on @CDP #CDPAList for four years running, one of only three companies to do so. https://t.co/aLV9O7eyTZ #ActOnClimate https://t.co/5g5quyxyCW",2020-02-03 11:30:17,13,5
AstraZeneca,"Despite progress in screening, most #livercancer patients are diagnosed at advanced stages when the disease is harder to treat. Ongoing studies are investigating the use of targeted agents, #immunotherapies, and other combination approaches to address this significant unmet need. https://t.co/kavAhgykG7",2020-01-31 16:35:06,14,2
AstraZeneca,"Insulin management, planning meals, staying active – these are daily activities many patients with #diabetes have to juggle to manage their disease. Here is how we are supporting patients in the hopes of improving patient outcomes:  https://t.co/KAIVz3u818 https://t.co/jylgLIt9Yo",2020-01-31 12:50:07,10,3
AstraZeneca,"Hepatocellular carcinoma (#HCC) is the most common type of #livercancer. Its name refers to the cells in the liver where it originates, called hepatocytes. https://t.co/vhzytDYDAv",2020-01-30 16:22:07,8,3
AstraZeneca,What does the future of predictive science look like? ‘Body-on-a-chip’or ‘disease-on-a-chip’ models could help refine our predictions of the toxicity of novel compounds. Read more here: https://t.co/jnvJYezt4f. #pharma #RandD #drugsafety https://t.co/vzvRSYnWpD,2020-01-30 13:09:02,15,6
AstraZeneca,"The number of patients with #livercancer is predicted to rise. Nearly 850,000 new patients were diagnosed globally in 2018 alone. https://t.co/oG4SK7wM50",2020-01-29 20:44:07,7,4
AstraZeneca,"Two recent publications in @ScienceTM and @natBME, to which we were authors alongside @emulateinc and @wyssinstitute, outline the critical importance of more predictive and human-relevant models in drug discovery. Read more here: https://t.co/jnvJYezt4f. https://t.co/Jegl2URE2Y",2020-01-29 14:35:02,14,4
AstraZeneca,Organ-Chip technology has the potential to enhance and accelerate our ability to translate science into innovative medicines for patients. Read more here: https://t.co/jnvJYezt4f. #pharma #RandD #drugsafety https://t.co/pRRR6CznBv,2020-01-28 15:54:02,23,7
AstraZeneca,What is living with chronic #kidney disease (CKD) really like? Many patients won’t experience any symptoms until the disease has progressed significantly. Here’s what we’re doing to help: https://t.co/KAIVz3u818 https://t.co/zSTy6NJZFf,2020-01-28 13:48:07,7,0
AstraZeneca,"As with all cancers, the survival rate for #prostatecancer decreases the later it is diagnosed. Being aware of the most common symptoms can help ensure earlier diagnosis for the most prevalent cancer in men worldwide. https://t.co/u8QcGNqkor",2020-01-27 14:08:01,9,4
AstraZeneca,RT @AstraZenecaUS: We are honored to have earned a 100 percent score on the @HRC #CEI2020 and designated a ‘Best Place to Work for LGBTQ Eq…,2020-01-27 01:33:17,0,3
