company,text,created_at,favourite_count,retweet_count
Pfizer,"KJ: Unlike conventional vaccines, which can take months to produce by growing weakened forms of the virus, mRNA vaccines can be constructed quickly using only the pathogen’s genetic code. https://t.co/qikkgi27Wp",2020-05-06 13:37:50,2,1
Pfizer,"Q: How exactly do mRNA #vaccines work?

#KnowTheFacts #FactsOnVaccines",2020-05-06 13:37:50,1,1
Pfizer,"KJ: Researchers and scientists around the world are working to develop a potential vaccine, and different groups are using different methods. At Pfizer, we’re collaborating with @BioNTech_Group to focus on a technology called mRNA. https://t.co/Ij65ykLUE4",2020-05-06 13:37:50,3,1
Pfizer,"Q: What is the thinking behind your #clinicaltrial program for #COVID19? 

#KnowTheFacts #FactsOnVaccines",2020-05-06 13:37:50,2,1
Pfizer,"We are working determinedly to bring forth medical solutions that could bring an end to the #coronavirus pandemic.

Here’s Kathrin Jansen, our Head of Vaccine Research &amp; Development, with answers to some of your biggest questions about a potential #COVID19Vaccine: https://t.co/PmLV225CYJ",2020-05-06 13:37:49,49,19
Pfizer,@LukeDashjr Thanks for your interest. Check out https://t.co/LBBT01qThJ for more info.,2020-05-06 09:52:11,0,0
Pfizer,@FaveroLucio Thanks for your interest! Check out https://t.co/LBBT01qThJ for more info!,2020-05-06 03:18:15,0,0
Pfizer,@chris60323690 Thanks for your interest! Check out https://t.co/LBBT01qThJ for more info!,2020-05-06 03:17:51,0,0
Pfizer,#Selfcare is more important than ever right now. Visit https://t.co/10yGqMQl9H https://t.co/2949sBQ37x to check out tips from #RA advocate Stephanie on how to practice self-care to help reduce stress. #RealTalkRheum,2020-05-05 18:00:00,19,3
Pfizer,"To help fight #COVID19, we’re developing 🔬 a potential RNA-based #vaccine that requires a shorter production cycle 🔄 than conventional #vaccines.",2020-05-05 17:13:25,181,89
Pfizer,"During this challenging time, Pfizer is keeping those who suffer from chronic inflammatory diseases top of mind. May is #ArthritisAwarenessMonth, and we look forward to empowering the community by sharing resources and tips on emotional well-being from patient advocates",2020-05-05 16:15:00,23,4
Pfizer,"UPDATE: Together with @BioNTech_Group, we are proud to announce that the first participants have been dosed in our U.S. #ClinicalTrial Program for a potential #COVID19 #vaccine. Read more:",2020-05-05 11:14:25,833,425
Pfizer,Work comes in many forms for those living with chronic conditions like #UC. Visit https://t.co/3BlwNVGuQA for tips from Dr. Keefer on navigating #WFH during #COVID19. #TalkingUC,2020-05-04 21:30:01,20,5
Pfizer,It may be overwhelming to share how you’re feeling with others during this time. Visit https://t.co/PzVwB98YFE for helpful tips from patient advocates and an expert. #RealTalkRheum,2020-05-04 20:27:26,22,6
Pfizer,"Osteoarthritis is the most common form of arthritis and one of the leading causes of chronic pain worldwide. During #ArthritisAwarenessMonth, learn about the risk factors, symptoms and ways to manage the disease.",2020-05-04 19:42:36,70,29
Pfizer,@lovecan2015 Thanks for your positive feedback.,2020-05-02 01:53:18,0,0
Pfizer,Leaning on others who are living with chronic inflammatory conditions can be especially helpful during challenging times. Visit https://t.co/OgiL84NQl6 to learn more. #RealTalkRheum,2020-05-01 21:00:00,43,8
Pfizer,"There are a variety of mutations that can lead to metastatic #melanoma, the most serious type of skin cancer.Undergoing biomarker testing to determine mutation status can help inform your disease management plan, so this May we hope to increase awareness. #MelanomaAwarenessMonth https://t.co/z5p1X901tO",2020-05-01 20:29:16,33,6
Pfizer,Following a morning routine may help make a difference in your day. For more emotional well-being tips for living with a chronic inflammatory disease like #UC during #COVID19. #TalkingUC,2020-05-01 19:30:00,26,6
Pfizer,"The #COVID19 pandemic may affect many aspects of our lives. To support the community, we are sharing resources for those living with #UC. Visit https://t.co/To2JPIhDnr for tips and advice. #TalkingUC",2020-04-30 17:52:54,39,12
Pfizer,We are proud to announce our collaboration with @valnevaSE for a clinical-stage #LymeDisease vaccine. https://t.co/jxegXBU3GA,2020-04-30 17:44:26,45,9
Pfizer,@NostalgiaPh We love hearing from our followers! Thank you for posting.,2020-04-30 16:53:16,0,0
Pfizer,What does it take to develop a novel vaccine that can prevent disease and save lives? 🔍🥼 See the six-step journey from design to delivery. #WorldImmunizationWeek,2020-04-30 16:30:03,76,34
Pfizer,"RT @WHO: #COVID19 is confronting families globally with the deadly and devastating impacts of disease outbreaks.

In the midst of this cris…",2020-04-30 12:48:54,0,213
Pfizer,Coping with the effects of #COVID19 may be more stressful if you are also living with a chronic inflammatory disease. Meditation may help. Visit https://t.co/gBf0ensIyV for tips on how to get started. #RealTalkRheum,2020-04-29 19:57:59,57,16
Pfizer,"The main difference is that antiviral drugs are used once you’ve already become sick, while vaccines are used to prevent you from getting sick. #WorldImmunizationWeek

To learn more about #vaccines &amp; vaccine 101 info, listen to #TheANTIGEN podcast: https://t.co/9Eg3XdI6Q1 https://t.co/mFqMD65Fhw",2020-04-29 15:32:33,29,9
Pfizer,"#Vaccines have significantly reduced the threat of diseases that were once pervasive and often fatal. 

This #WorldImmunizationWeek, get to know more about how #VaccinesWork: https://t.co/SfbZpe8uQv",2020-04-29 12:19:44,69,17
Pfizer,"Our Pfizer RxPathways® Patient Assistance Program offers US patients Pfizer medicines for free or at a low cost. With the launch of our new PAP Connect online option, we’re making it simpler for patients to access their medicines. See if you qualify at https://t.co/11dmoWxLa8. https://t.co/zxVC59uRgS",2020-04-28 20:35:01,25,9
Pfizer,"You may have heard about the ways being studied to potentially combat #COVID19, like the development of an antiviral treatment or a vaccine 💉
Do you know the difference between an #antiviral and a #vaccine?",2020-04-28 15:13:46,23,6
Pfizer,"How do #vaccines work? Hint: 🏋️ 

#WorldImmunizationWeek https://t.co/OkK1D9163s",2020-04-28 12:40:06,118,42
Pfizer,"To help recognize #WorldImmunizationWeek, our Global President of Vaccines, Nanette Cocero, shares her thoughts on the profound #COVID19 crisis &amp; how she is finding hope all around her. Read why she believes #ScienceWillWin: https://t.co/wXp49fIqPT 

#InItTogether #VaccinesWork https://t.co/3M4LKapa8f",2020-04-27 19:55:58,44,10
Pfizer,Our scientists 👩‍🔬👨‍🔬🥼(and scientists around the world 🌍) are working tirelessly to beat this thing. Agree? Make your own sign &amp; reply below to show your support. #ScienceWillWin #InItTogether https://t.co/GTtwLj9Lwd,2020-04-27 14:28:16,85,26
Pfizer,"To learn how RA patient advocate Mariah practices #selfcare, which is especially important during the #COVID19 pandemic, visit https://t.co/gBf0enKjqt. #RealTalkRheum https://t.co/hJcjf719de",2020-04-27 13:50:57,9,2
Pfizer,@nakedharpist Thanks for your positive feedback.,2020-04-25 02:31:11,0,0
Pfizer,"Managing your energy during #COVID19 can take a toll on emotional well-being, especially while living with a chronic inflammatory disease like #RA or #PsA. #RealTalkRheum",2020-04-24 18:00:00,86,35
Pfizer,"This #WorldMeningitisDay 🌐, learn about the symptoms and disease from @COMOmeningitis: https://t.co/O9i8YWNOIS #DefeatMeningitis https://t.co/NeBic3h3LM",2020-04-24 16:04:07,27,9
Pfizer,"Millions of people around the world are working from home including some of our scientists. Meet Dr. Annaliesa Anderson, head of Bacterial Vaccines, and learn how she is finding new ways to bring potential breakthroughs to patients https://t.co/BUUbqiNfvx #COVID19 #ScienceWillWin https://t.co/LeLjfw6u6V",2020-04-24 12:57:34,55,14
Pfizer,"Around the world, #COVID19 is impacting daily life. To help, Pfizer is creating resources to support the chronic inflammatory disease community. #RealTalkRheum",2020-04-23 21:08:53,25,7
Pfizer,We’re proud to support @mikeppahs in their efforts to provide those with #AFib access to doctors who can help answer questions about anticoagulant therapy and the risks associated with contracting #COVID19 https://t.co/u5ixb2oiVf https://t.co/t65C7dnxPo,2020-04-23 15:07:09,9,3
Pfizer,"Our scientists in labs, in offices, and at home lent their voices to a video you may or may not have already seen. Take a listen to this special version, and we want to thank again ALL scientists working relentless around the globe. #ScienceWIllWin #InItTogether https://t.co/t8qJiyLpXw",2020-04-23 13:41:55,113,25
Pfizer,"Today we’d like to thank administrative professionals everywhere, for all that you do, and for your continued support during this new way of working. ❤️💕 #AdministrativeProfessionalsDay #ThankYou https://t.co/IQkxN97Exa",2020-04-22 17:34:07,58,9
Pfizer,@AaronNickey Thanks for your positive feedback.,2020-04-22 16:44:52,1,0
Pfizer,"#COVID19 raises unique challenges for the #cancer community. Pfizer Oncology CMO, Dany Habr, discusses what we know about its impact on people living with cancer. #InItTogether #COVID19nCancer",2020-04-22 16:23:42,99,34
Pfizer,"Answer: All of the above.

To learn more about #vaccines &amp; vaccine 101 information, listen &amp; subscribe to #TheANTIGEN podcast: https://t.co/ZBYHxN7Icn https://t.co/oUlwbCrsrI",2020-04-22 16:00:03,23,12
Pfizer,"ONE 🌍. #EarthDay reminds us that we are all needed to help protect our planet and the people who live on it. 

Tell us how you’re making a difference in your communities around the world. 💛 #TogetherApart #EarthDay2020 https://t.co/wsVlnFJ29Q",2020-04-22 13:28:39,57,16
Pfizer,"While the world around us may be rapidly changing, our commitment to the acute myeloid leukemia community is unwavering. Join us in raising awareness this AML World Awareness Day. #KnowAML https://t.co/DDto8vlO4I",2020-04-21 19:00:07,36,6
Pfizer,There is a lot of conversation around a potential #COVID19 vaccine. But what is a #vaccine 💉 anyway?,2020-04-21 16:03:45,49,16
Pfizer,@skrrtskrrtwoo Glad to hear you like it!,2020-04-21 15:53:39,1,0
Pfizer,"We realize times are challenging right now, and we want to help make things a little simpler when it comes to your Pfizer medicines. Visit https://t.co/11dmoWxLa8 for more info. #InItTogether https://t.co/p1BxdXU7kN",2020-04-21 13:00:00,89,35
Pfizer,@KarenBaglin Thanks for your support!,2020-04-20 23:09:05,2,0
Pfizer,We’re lighting up our offices around the U.S. in blue in support of our healthcare workers on the front lines of this pandemic. Proud to be #InItTogether with you. 💙 https://t.co/vVhPL9cojo,2020-04-17 16:13:01,79,15
Pfizer,Today marks the 30th anniversary of World Hemophilia Day! We’ve been supporting the #hemophilia community for 20+ years by raising awareness and advancing care for those impacted worldwide. Get+Involved online with these great resources: https://t.co/9tArWUdlYg #WHD2020 https://t.co/o3Pxzx6BsD,2020-04-17 13:00:07,26,7
Pfizer,"RT @PhRMA: As the biopharmaceutical industry attacks #COVID19 in the labs, @LillyPad @Merck &amp; @pfizer are empowering their employees w/ med…",2020-04-15 20:10:56,0,51
Pfizer,"It has before. It will again. Why we believe, that SCIENCE will win. RT if you agree. #ScienceWillWin #InItTogether https://t.co/1O5vvsfkOs",2020-04-15 12:00:08,673,409
Pfizer,"Lidia Fonseca, Chief Digital and Technology Officer, and her team are working behind the scenes 👩‍💻👨‍💻 to ensure our researchers &amp; scientists have the tools 🧰 they need to find a potential treatment for #COVID19. Find out more from @FastCompany: https://t.co/lKXIkT6RZS",2020-04-14 22:25:09,64,11
Pfizer,"“The global health community has never been more connected, determined, &amp; focused to deliver impact.” Our Global President of Vaccines, Nanette Cocero, shares her thoughts on working together to strengthen &amp; align immunization and national health systems. https://t.co/plfAUHtFWN",2020-04-14 20:08:52,33,8
Pfizer,Hear from our own Annaliesa Anderson &amp; Charlotte Allerton on what challenges the industry is faced with in quickly developing a vaccine to protect against #COVID19 &amp; how this pandemic may influence future drug development. #InItTogether https://t.co/7ObKIKkCDr,2020-04-14 19:12:19,34,8
Pfizer,"Around the world🌍 &amp; around the clock🕓, our manufacturing and global supply teams continue to make medicines🧪, making a difference for all those who rely on us.💙 #COVID19 #InItTogether #PfizerProud https://t.co/idtMPHlT3j",2020-04-14 15:40:59,108,38
Pfizer,We remain committed to research &amp; development in critical infectious disease areas. Learn about the burden of Clostridioides difficile (#Cdiff) via @NEJM below: https://t.co/uvUl0gOUEQ,2020-04-10 20:08:34,42,9
Pfizer,"#PfizerProud of our scientists and our Chief Scientific Officer, Mikael Dolsten, who was featured yesterday on CNBC. He shared some of the highlights and progress our scientists &amp; collaborators are making in the battle against #Covid19. https://t.co/A5FHlQHH0h",2020-04-10 16:28:51,125,47
Pfizer,"Unsurprisingly, data from @mentalhealtham shows an increase in anxiety during these unprecedented times. It’s important to know you are not alone ❤️ For dedicated #mentalhealth resources, visit: https://t.co/sAYFACCUqz #InItTogether https://t.co/tployrHhXj",2020-04-10 13:31:54,33,10
Pfizer,"@MParrott7373 Thank you for reaching out.  To contact us directly, please visit https://t.co/PyK87IRIYk.",2020-04-10 13:04:07,0,0
Pfizer,"@gun_nerd Thank you for reaching out.  To contact us directly, please visit https://t.co/PyK87J9jPS.",2020-04-10 03:31:37,0,0
Pfizer,"RT @LtGovMikeKehoe: .@Pfizer’s new, state-of-the-art lab in Chesterfield, MO houses 500+ research and development professionals who are on…",2020-04-09 19:48:36,0,31
Pfizer,We’re #InItTogether and #StrongerTogether 💛 https://t.co/5eIQTPKHW5,2020-04-09 19:17:25,54,5
Pfizer,A compound that was originally developed to potentially treat SARS is now being revived to battle #COVID19. Learn more about Pfizer's work to create a protease inhibitor that could fight the novel #coronavirus.,2020-04-09 15:48:50,136,67
Pfizer,You can read more about how our Five Point Plan addresses our efforts to fight the #coronavirus pandemic here: https://t.co/uaqtnJAzuF,2020-04-09 12:01:03,20,8
Pfizer,We are also supporting an independent study involving our Janus kinase (JAK) inhibitor tofacitinib and potentially other immune modulators in our portfolio that could mitigate systemic inflammation in patients with COVID-19-related #pneumonia.,2020-04-09 12:01:03,29,13
Pfizer,These studies could demonstrate whether patients infected with #COVID19 have a higher risk of also developing pneumococcal #pneumonia and if having both infections leads to more severe disease and poorer outcomes.,2020-04-09 12:01:02,12,4
Pfizer,We are launching 2 new studies with @lstmnews‘s Respiratory Infection Clinical Research Group on the interaction between S. pneumoniae and SARS-CoV-2.,2020-04-09 12:01:02,20,8
Pfizer,Researchers from Pfizer are publishing a review in @ASCPT_ClinPharm #CPTJournal that assesses published in vitro and clinical evidence for azithromycin as an agent with antiviral properties.,2020-04-09 12:01:02,14,6
Pfizer,We are also studying Pfizer’s existing medicines for critical patient populations in need.,2020-04-09 12:01:01,9,4
Pfizer,"Our partnership agreement with @BioNTech_Group is proceeding, and we expect to initiate a Phase 1 clinical trial as early as April 2020.",2020-04-09 12:01:01,26,9
Pfizer,"We confirmed a lead molecule and analogues are potent inhibitors of the SARS-CoV-2 3C-like (3CL) protease, based on the results of initial screening assays. In addition, preliminary data suggests the lead protease inhibitor shows antiviral activity against SARS-CoV-2.",2020-04-09 12:01:01,30,12
Pfizer,"Today we shared progress across the numerous fronts we are advancing in the battle against the #COVID19 global pandemic. These advances are the result of collaborations across the healthcare innovation ecosystem, as previously laid out in our Five Point Plan.",2020-04-09 12:01:01,150,56
Pfizer,"What are scientists learning from the #COVID19 pandemic, and how will it transform the way they work in the future? Our Head of Medicine Design Charlotte Allerton joins other leaders in life sciences sharing some thoughts with @lisamjarvis in @cenmag: https://t.co/yfzBAPFOJx",2020-04-08 16:23:47,31,11
Pfizer,"Our Chief Patient Officer Dr. Dara Richardson-Heron sat down for a virtual interview with @eyeforpharma Chairman &amp; CEO Paul Simms to discuss patient-centric health care, health equity, and hopes for a “new normal"" after #COVID19.  https://t.co/V8TDwO2yas #efpvirtual https://t.co/UNqYPvvbVq",2020-04-08 14:38:29,20,8
Pfizer,"This World Health Day 🌎🩺 Susan Silbermann, our Global President of Emerging Markets, shares how she’s seen our colleagues respond to the #COVID19 pandemic. #InItTogether #WorldHealthDay https://t.co/6i9vPt9V8x",2020-04-07 13:18:00,52,13
Pfizer,"Today, Pfizer and the Pfizer Foundation announced the donation of $40 million in charitable grants to help address urgent needs on the front lines of the #COVID19 crisis as part of our longtime commitment to fighting #InfectiousDisease. Learn more: https://t.co/1ZqXANX4Cq https://t.co/HCYP0oVA7Z",2020-04-06 12:17:09,206,90
Pfizer,"@D76361259 If you are interested in employment with Pfizer, please visit https://t.co/hgKTbHcRTK. Thanks for your interest!",2020-04-04 16:30:30,0,0
Pfizer,We are #AllInItTogether 👐 https://t.co/n7JLXl3NtC,2020-04-03 16:51:43,128,40
Pfizer,It was our privilege to support @cambridgepolice. We also want to thank @compassgroupusa for their support of this effort. 👮🏽👮🏻‍♂️🥘💙 https://t.co/oY7JOZQHTq,2020-04-02 21:45:09,57,8
Pfizer,We’re pleased to announce our mild-to-moderate #atopicdermatitis treatment is now approved by @EU_Commission for adults and paediatric patients 2 years of age and older with ≤ 40% body surface area affected #eczema https://t.co/P59VkJ94Wr,2020-04-02 19:32:01,33,4
Pfizer,"@HareshSheladi14 If you are interested in employment with Pfizer, please visit https://t.co/hgKTbHcRTK. Thanks for your interest!",2020-04-02 15:22:59,1,0
Pfizer,Today we announced the election of @SueDHellmann to our Board of Directors. Learn more about her distinguished career here:,2020-04-02 13:08:32,27,7
Pfizer,"We are a proud partner, enabling

🩺 Doctors
🏥 Nurses
💊 Pharmacists
🥼 Medical laboratory technicians
⚕️ Other medical professionals

to support their communities at this time. 🌏 #AllInItTogether https://t.co/IC7msZDVGa",2020-04-01 21:22:19,104,27
Pfizer,"Health systems around the world are being stretched to the breaking point due to #COVID19. Together with @LillyPad and @Merck, we’re enabling our employees who are licensed medical professionals to aid in the fight.

We're #AllInItTogether: https://t.co/TEomkHMrYu #Coronavirus https://t.co/l1t39kHygw",2020-04-01 21:04:05,143,36
Pfizer,"We’re living in uncertain times, and we’re all adjusting to our new “normal.” Read @AndySchmeltz’s, our Oncology Global President, reflections on the importance of being clear, kind and flexible during this uncertain time. #InItTogether #COVID19 https://t.co/44bEd779XF",2020-04-01 18:13:00,38,6
Pfizer,"Diligent handwashing is crucial to staying germ-free these days, but those who suffer from eczema should be sure to moisturize as well. Follow these tips to stay healthy without irritating your skin. #COVID19",2020-04-01 13:36:37,41,18
Pfizer,Learn the facts about the health risks among the #LGBTQ community &amp; how to overcome some barriers to care. #TransDayofVisibility https://t.co/BizREhBA7S,2020-03-31 21:26:44,20,5
Pfizer,"On this International Transgender Day of Visibility, and every day, we encourage all of us to become allies in the fight for human rights.#TDOV  Every person deserves to be seen, heard, and cared for. #TransDayOfVisibility https://t.co/BJvaFojbAg",2020-03-31 17:00:02,23,5
Pfizer,"Know More: Our VP &amp; Chief Scientific Officer of Viral Vaccines, Phil Dormitzer, discusses #COVID19 #vaccine research &amp; recovery via @BusinessCounty. #Coronavirus https://t.co/o5pO2Sw7Wl",2020-03-31 15:22:47,51,16
Pfizer,We’re sending 👏 and ❤️ to doctors around the world helping fight the #COVID19 pandemic. Thank you for being our light 💡 this #NationalDoctorsDay: https://t.co/eAg27sTqyS #ThankYouDoctors #Coronavirus https://t.co/pA1loaKNbk,2020-03-30 19:24:55,71,22
Pfizer,"What’s next? We talk global health security, immunizing across the lifespan, #COVID19 🦠 &amp; more as we wrap up #TheANTIGEN series. Tune in now 🎧:",2020-03-30 15:57:28,33,4
Pfizer,To all healthcare &amp; essential workers👩‍⚕️👨‍⚕️👩‍🔬👨‍🔬👮👮‍♂️👩‍🚒👨‍🚒: THANK YOU for being our light💡 #Covid19 #Coronavirus https://t.co/uaaF8kmlua,2020-03-27 20:19:15,574,218
Pfizer,An update on our Pfizer RxPathways #patientassistance program. #COVID19 #Coronavirus https://t.co/u74mhQU9lx,2020-03-27 16:27:57,41,20
Pfizer,"We all have a duty to protect our planet. 🌱🌏💙 Today, the company announced a first-in-industry #sustainability bond to help protect the #environment &amp; health of vulnerable populations: https://t.co/Udfzwm7gPM #SDGs #ClimateChange #InItTogether https://t.co/b6esgvWYdw",2020-03-27 14:31:34,42,13
Pfizer,Dealing with anxiety in the wake of #COVID19? Learn how to manage your mental health.,2020-03-27 13:25:35,33,18
Pfizer,Talking to your children about their worries regarding the #coronavirus outbreak and reassuring them during this stressful time is important. Here are a few tips to help you do just that. #COVID19,2020-03-25 20:11:27,38,13
Pfizer,"@bethkinder Thank you for reaching out to us, @bethkinder. Please call Pfizer Medical Information directly at 1-800-438-1985.",2020-03-25 15:02:43,0,0
Pfizer,"In partnership with BioNTech, we are well-poised to quickly bring our expertise to combat #COVID19. Read more: #coronavirus",2020-03-24 19:20:08,146,51
Pfizer,Karen learned the importance of biomarker testing following her BRAF-mutant #colorectalcancer diagnosis. Hear more about her experience this #CRCAwarenessMonth. @CCAlliance https://t.co/NWEIKVRcbp,2020-03-24 14:00:00,32,4
Pfizer,@Kathy81571 Thanks for your question. For additional info check out https://t.co/W3FPFQjDeV,2020-03-24 01:23:58,0,0
Pfizer,"What is a Quarantine? Our Chief Medical Officer, Dr. @MaceRothenberg explains. #Coronavirus #COVID19 #KnowTheFacts https://t.co/VFeceB7PVn",2020-03-23 21:15:44,51,19
Pfizer,"What to do if you’re exposed to #COVID19? Our Chief Medical Officer, Dr. @MaceRothenberg explains. #Coronavirus #KnowTheFacts https://t.co/9xQxqPcKPs",2020-03-23 18:03:04,37,14
Pfizer,Social distancing may make us feel lonely or anxious while we help to slow the spread of COVID-19. Here are tips to stay (virtually) connected and healthy.,2020-03-23 12:28:29,44,25
Pfizer,"#KnowTheFacts on Social Distancing &amp; Flattening the Curve. Our Chief Medical Officer, Dr. @MaceRothenberg explains these phrases you may be hearing. #COVID19 #Coronavirus https://t.co/xsqu29L3wc",2020-03-22 17:31:30,175,77
Pfizer,"Thanks for watching, and for more #Coronavirus info visit https://t.co/03WJqDQgOc",2020-03-20 16:19:40,7,7
Pfizer,What if I don’t have access to soap and water? https://t.co/dUTLHkgi7n,2020-03-20 16:19:39,12,6
Pfizer,How can you prevent the spread of the virus if you are sick with COVID-19? https://t.co/ufaAuf6HdY,2020-03-20 16:19:38,10,5
Pfizer,Can you get COVID-19 from your cat or dog? https://t.co/QX4Xr7Z3GT,2020-03-20 16:18:48,7,5
Pfizer,Is it possible for someone to get COVID-19 by touching a surface or object that has the virus on it? https://t.co/PXUj6CQ1V1,2020-03-20 16:18:46,4,5
Pfizer,Can the virus be spread even when a person does not feel sick? https://t.co/wkwS4NHuWl,2020-03-20 16:18:46,1,1
Pfizer,"Our Chief Patient Officer, Dr. Dara Richardson-Heron, answers some FAQs on #COVID19. Check out the Q&amp;A video thread below for info👇: https://t.co/GTJGGbpn7Y",2020-03-20 16:18:45,42,21
Pfizer,"Our Chief Medical Officer, Dr. @MaceRothenberg on our new #COVID19 medical service program. #Coronavirus https://t.co/afyqBAmGc4",2020-03-19 18:38:31,75,17
Pfizer,Have questions about the #Coronavirus? Check out our Q&amp;A on essential #COVID19 facts to stay informed and keep your family safe: https://t.co/SZk7KZKehz,2020-03-18 18:26:00,35,24
Pfizer,"Together with partners like @USBiosimilars, we’re working to forge a new path to help #biosimilars reach patients and realize the potential cost-saving opportunity for our healthcare system: https://t.co/wciKZXLFhb #supportbiosimilars https://t.co/VoyJhQlFLC",2020-03-18 16:04:01,22,4
Pfizer,Find yourself working from home?👩‍💻👨‍💻Check out 4 tips below to help you stay productive👇 Hint: 💻🥗⏰📲 #WFH #COVID19 #Coronavirus https://t.co/7SN6rDHjh3,2020-03-18 14:05:18,72,20
Pfizer,"Dara Richardson-Heron, M.D., likes to say she’s a physician by trade and an advocate by choice. In so many ways, that philosophy makes her the ideal person to be our new Chief Patient Officer. Get to know Dr. Dara here: https://t.co/NxGAf6v5BD https://t.co/hiVJZwNpYW",2020-03-18 12:17:01,23,5
Pfizer,Our Chief Scientific Officer Mikael Dolsten spoke with @megtirrell about our #COVID19 #vaccine partnership with @BioNTech_Group. Watch their conversation here: https://t.co/EHuM4vlSMy,2020-03-17 21:43:43,78,40
Pfizer,"Today, we announced our intent to co-develop and distribute a potential mRNA-based #coronavirus vaccine aimed at preventing #COVID-19 infection SE with @BioNTech_Group. Read our announcement here: https://t.co/hIYfpg80db $PFE $BTNX https://t.co/rSaYVcCnkX",2020-03-17 12:53:08,176,100
Pfizer,"RT @FiercePharma: Pfizer offers up talents, tools and manufacturing capabilities in call for wide COVID-19 collabs https://t.co/HMqst3eixD",2020-03-16 22:22:57,0,19
Pfizer,"What do drones, solar power technology &amp; cancer vaccines have in common? They are all examples of #vaccine innovation 🧪 we discuss on this week’s #TheANTIGEN podcast! Learn more about advances in vaccine design to ➡️ delivery.",2020-03-16 19:21:59,23,4
Pfizer,#COVID19 has changed a lot of our lives. Here are some tips to stay safe from our Chief Medical Officer @MaceRothenberg. #coronavirus https://t.co/8T717VaY5b,2020-03-16 15:35:55,41,7
Pfizer,"#KnowTheFacts: How does #coronavirus spread?

#COVID19 can spread from person to person usually through close contact with an infected person or through respiratory droplets that are dispersed into the air when an infected person coughs or sneezes.",2020-03-16 13:14:41,42,22
Pfizer,#ICYMI: Our 2019 #AnnualReview launched last week &amp; we’re excited to share how our breakthroughs have helped transform the lives of people &amp; patients around the world.,2020-03-16 12:30:00,7,1
